,Unnamed: 0,nctid,CUI,standard_name,measure_type,measure_id,standard_measuer_id
324,781,NCT04332991,C0032042,Placebo,Comparator,intervention_782,standard_inter_4
325,785,NCT04333251,0,oxygen therapy,Comparator,intervention_786,standard_inter_276
326,788,NCT04333368,0,NaCl 0.9%,Comparator,intervention_789,standard_inter_278
327,798,NCT04333472,C0032042,Placebo,Comparator,intervention_799,standard_inter_4
328,805,NCT04333628,C2936643,Standard of Care,Comparator,intervention_806,standard_inter_43
329,807,NCT04333654,C0032042,Placebo,Comparator,intervention_808,standard_inter_4
330,808,NCT04333693,0,Vascular surgery,Comparator,intervention_809,standard_inter_286
331,810,NCT04333732,C0032042,Placebo,Comparator,intervention_811,standard_inter_4
332,814,NCT04333875,0,TAVR or SAVR,Comparator,intervention_815,standard_inter_288
333,818,NCT04333914,C2936643,Standard of Care,Comparator,intervention_819,standard_inter_43
334,823,NCT04334005,C0042866,Vitamin D,Comparator,intervention_824,standard_inter_292
335,826,NCT04334148,C0020336,Hydroxychloroquine,Comparator,intervention_827,standard_inter_16
336,827,NCT04334148,C0032042,Placebo,Comparator,intervention_828,standard_inter_4
337,831,NCT04334382,0,Azithromycin,Comparator,intervention_832,standard_inter_51
338,834,NCT04334460,0,BLD-2660,Comparator,intervention_835,standard_inter_296
339,835,NCT04334460,0,BLD-2660,Comparator,intervention_836,standard_inter_296
340,841,NCT04334512,0,Vitamin C,Comparator,intervention_842,standard_inter_21
341,842,NCT04334512,C0042866,Vitamin D,Comparator,intervention_843,standard_inter_292
342,843,NCT04334512,0,Zinc,Comparator,intervention_844,standard_inter_297
343,847,NCT04334850,0,Usual antibiotic treatment,Comparator,intervention_848,standard_inter_300
344,848,NCT04334876,0,SARS-CoV-2 IgG Antibody Testing Kit,Comparator,intervention_849,standard_inter_301
345,855,NCT04334928,C0032042,Placebo,Comparator,intervention_856,standard_inter_4
346,856,NCT04334928,C0032042,Placebo,Comparator,intervention_857,standard_inter_4
347,859,NCT04334967,0,Vitamin C,Comparator,intervention_860,standard_inter_21
348,862,NCT04335032,C0032042,Placebo,Comparator,intervention_863,standard_inter_4
349,864,NCT04335071,C0032042,Placebo,Comparator,intervention_865,standard_inter_4
350,869,NCT04335084,0,Vitamin C,Comparator,intervention_870,standard_inter_21
351,870,NCT04335084,C0042866,Vitamin D,Comparator,intervention_871,standard_inter_292
352,871,NCT04335084,0,Zinc,Comparator,intervention_872,standard_inter_297
353,872,NCT04335097,0,Biosensors,Comparator,intervention_873,standard_inter_305
354,873,NCT04335097,0,Biosensors,Comparator,intervention_874,standard_inter_305
355,875,NCT04335136,0,RhACE2 APN01,Comparator,intervention_876,standard_inter_306
356,876,NCT04335136,C0036082,Saline Solution,Comparator,intervention_877,standard_inter_307
357,881,NCT04335188,0,Prospective oberservational registry,Comparator,intervention_882,standard_inter_308
358,888,NCT04335552,C2936643,Standard of Care,Comparator,intervention_889,standard_inter_43
359,896,NCT04335630,0,"Electrocardiogram, telemetry, echocardiogram, laboratory values",Comparator,intervention_897,standard_inter_312
360,897,NCT04335630,0,"Electrocardiogram, telemetry, echocardiogram, laboratory values",Comparator,intervention_898,standard_inter_312
361,898,NCT04335747,0,COVID-19 infection,Comparator,intervention_899,standard_inter_313
362,899,NCT04335747,0,COVID-19 infection,Comparator,intervention_900,standard_inter_313
363,905,NCT04335786,C0032042,Placebo,Comparator,intervention_906,standard_inter_4
364,908,NCT04336215,0,Non-Interventional,Comparator,intervention_909,standard_inter_316
365,909,NCT04336215,0,Non-Interventional,Comparator,intervention_910,standard_inter_316
366,910,NCT04336215,0,Non-Interventional,Comparator,intervention_911,standard_inter_316
367,912,NCT04336254,C0032042,Placebo,Comparator,intervention_913,standard_inter_4
368,925,NCT04336748,C0020336,Hydroxychloroquine,Comparator,intervention_926,standard_inter_16
369,926,NCT04336748,C0020336,Hydroxychloroquine,Comparator,intervention_927,standard_inter_16
370,927,NCT04336761,0,nasopharyngeal swab,Comparator,intervention_928,standard_inter_215
371,930,NCT04336904,C0032042,Placebo,Comparator,intervention_931,standard_inter_4
372,931,NCT04336956,0,hospitalized children with Covid19,Comparator,intervention_932,standard_inter_323
373,932,NCT04337008,0,blood draw,Comparator,intervention_933,standard_inter_324
374,934,NCT04337047,0,questionnaire assesment,Comparator,intervention_935,standard_inter_325
375,935,NCT04337047,0,questionnaire assesment,Comparator,intervention_936,standard_inter_325
376,936,NCT04337047,0,questionnaire assesment,Comparator,intervention_937,standard_inter_325
377,937,NCT04337047,0,questionnaire assesment,Comparator,intervention_938,standard_inter_325
378,938,NCT04337424,0,Sampling salivary,Comparator,intervention_939,standard_inter_326
379,939,NCT04337424,0,Sampling salivary,Comparator,intervention_940,standard_inter_326
380,940,NCT04337424,0,Sampling salivary,Comparator,intervention_941,standard_inter_326
381,941,NCT04337424,0,Sampling salivary,Comparator,intervention_942,standard_inter_326
382,942,NCT04337502,0,Machine learning model,Comparator,intervention_943,standard_inter_327
383,943,NCT04337502,0,Machine learning model,Comparator,intervention_944,standard_inter_327
384,952,NCT04337918,C0028128,nitric oxide,Comparator,intervention_953,standard_inter_126
385,957,NCT04338074,C0032042,Placebo,Comparator,intervention_958,standard_inter_4
386,958,NCT04338100,0,Follow-up at 14 days,Comparator,intervention_959,standard_inter_334
387,960,NCT04338126,C0032042,Placebo,Comparator,intervention_961,standard_inter_4
388,961,NCT04338568,0,Lung ultrasound,Comparator,intervention_962,standard_inter_336
389,962,NCT04338568,0,Lung ultrasound,Comparator,intervention_963,standard_inter_336
390,963,NCT04338672,0,COVID-19 Pandemic,Comparator,intervention_964,standard_inter_337
391,965,NCT04338698,C0020336,Hydroxychloroquine,Comparator,intervention_966,standard_inter_16
392,978,NCT04338802,C0032042,Placebo,Comparator,intervention_979,standard_inter_4
393,981,NCT04338828,0,Inhaled Supplemental Oxygen,Comparator,intervention_982,standard_inter_339
394,986,NCT04338906,C0032042,Placebo,Comparator,intervention_987,standard_inter_4
395,987,NCT04338906,C0020336,Hydroxychloroquine,Comparator,intervention_988,standard_inter_16
396,988,NCT04338945,0,COVID-surgRES questionaire,Comparator,intervention_989,standard_inter_341
397,990,NCT04339322,0,Follow up,Comparator,intervention_991,standard_inter_179
398,994,NCT04339634,0,Simulation of Repurposed Drugs for COVID-19,Comparator,intervention_995,standard_inter_343
399,996,NCT04339660,C0032042,Placebo,Comparator,intervention_997,standard_inter_4
400,997,NCT04339686,0,Thoracic CT Scan,Comparator,intervention_998,standard_inter_344
401,1004,NCT04339816,C0020336,Hydroxychloroquine,Comparator,intervention_1005,standard_inter_16
402,1005,NCT04339816,C0032042,Placebo,Comparator,intervention_1006,standard_inter_4
403,1006,NCT04339816,C0032042,Placebo,Comparator,intervention_1007,standard_inter_4
404,1007,NCT04339842,0,Assessment of Dietary Changes in Adults in the Quarantine,Comparator,intervention_1008,standard_inter_345
405,1008,NCT04339998,0,Point-of-Care Ultrasonography (POCUS),Comparator,intervention_1009,standard_inter_346
406,1010,NCT04340219,0,Survey administration,Comparator,intervention_1011,standard_inter_347
407,1014,NCT04340349,C0596007,Hydroxychloroquine Sulfate,Comparator,intervention_1015,standard_inter_164
408,1015,NCT04340349,C1450658,Bromhexin,Comparator,intervention_1016,standard_inter_348
409,1017,NCT04340466,0,No Intervention,Comparator,intervention_1018,standard_inter_214
410,1018,NCT04340466,0,No Intervention,Comparator,intervention_1019,standard_inter_214
411,1019,NCT04340479,0,Ultrasound lung imaging as part of FAST+ evaluation,Comparator,intervention_1020,standard_inter_350
412,1020,NCT04340479,0,Ultrasound lung imaging as part of FAST+ evaluation,Comparator,intervention_1021,standard_inter_350
413,1022,NCT04340544,C0032042,Placebo,Comparator,intervention_1023,standard_inter_4
414,1025,NCT04340921,0,COVID-19 exposure,Comparator,intervention_1026,standard_inter_351
415,1026,NCT04340921,0,COVID-19 exposure,Comparator,intervention_1027,standard_inter_351
416,1027,NCT04340921,0,COVID-19 exposure,Comparator,intervention_1028,standard_inter_351
417,1028,NCT04341012,0,Collection of breath sample,Comparator,intervention_1029,standard_inter_352
418,1029,NCT04341012,0,Collection of breath sample,Comparator,intervention_1030,standard_inter_352
419,1030,NCT04341012,0,Collection of breath sample,Comparator,intervention_1031,standard_inter_352
420,1031,NCT04341012,0,Collection of breath sample,Comparator,intervention_1032,standard_inter_352
421,1037,NCT04341116,C0032042,Placebo,Comparator,intervention_1038,standard_inter_4
422,1039,NCT04341168,0,this study is non- interventional,Comparator,intervention_1040,standard_inter_356
423,1040,NCT04341168,0,this study is non- interventional,Comparator,intervention_1041,standard_inter_356
424,1041,NCT04341168,0,this study is non- interventional,Comparator,intervention_1042,standard_inter_356
425,1047,NCT04341285,0,ECMO Implantation,Comparator,intervention_1048,standard_inter_357
426,1048,NCT04341285,0,ECMO Implantation,Comparator,intervention_1049,standard_inter_357
427,1049,NCT04341389,0,Recombinant novel coronavirus vaccine (Adenovirus type 5 vector),Comparator,intervention_1050,standard_inter_157
428,1050,NCT04341389,0,Recombinant novel coronavirus vaccine (Adenovirus type 5 vector),Comparator,intervention_1051,standard_inter_157
429,1051,NCT04341389,C0032042,Placebo,Comparator,intervention_1052,standard_inter_4
430,1053,NCT04341415,0,Control,Comparator,intervention_1054,standard_inter_46
431,1054,NCT04341441,C0020336,hydroxychloroquine,Comparator,intervention_1055,standard_inter_16
432,1055,NCT04341441,0,Monitoring Visit - Baseline,Comparator,intervention_1056,standard_inter_359
433,1056,NCT04341441,0,Monitoring Visit - Week 4,Comparator,intervention_1057,standard_inter_360
434,1057,NCT04341441,0,Monitoring Visit - Week 8,Comparator,intervention_1058,standard_inter_361
435,1058,NCT04341441,0,Weekly Assessment,Comparator,intervention_1059,standard_inter_362
436,1059,NCT04341441,C0020336,hydroxychloroquine,Comparator,intervention_1060,standard_inter_16
437,1060,NCT04341441,0,Monitoring Visit - Baseline,Comparator,intervention_1061,standard_inter_359
438,1061,NCT04341441,0,Monitoring Visit - Week 4,Comparator,intervention_1062,standard_inter_360
439,1062,NCT04341441,0,Monitoring Visit - Week 8,Comparator,intervention_1063,standard_inter_361
440,1063,NCT04341441,0,Weekly Assessment,Comparator,intervention_1064,standard_inter_362
441,1064,NCT04341441,C0032042,Placebo,Comparator,intervention_1065,standard_inter_4
442,1065,NCT04341441,0,Monitoring Visit - Baseline,Comparator,intervention_1066,standard_inter_359
443,1066,NCT04341441,0,Monitoring Visit - Week 4,Comparator,intervention_1067,standard_inter_360
444,1067,NCT04341441,0,Monitoring Visit - Week 8,Comparator,intervention_1068,standard_inter_361
445,1068,NCT04341441,0,Weekly Assessment,Comparator,intervention_1069,standard_inter_362
446,1069,NCT04341441,0,Monitoring Visit - Baseline,Comparator,intervention_1070,standard_inter_359
447,1070,NCT04341441,0,Monitoring Visit - Week 4,Comparator,intervention_1071,standard_inter_360
448,1071,NCT04341441,0,Monitoring Visit - Week 8,Comparator,intervention_1072,standard_inter_361
449,1072,NCT04341441,0,Weekly Assessment,Comparator,intervention_1073,standard_inter_362
450,1073,NCT04341480,C3665472,Chemotherapy,Comparator,intervention_1074,standard_inter_363
451,1077,NCT04341493,C0020336,Hydroxychloroquine,Comparator,intervention_1078,standard_inter_16
452,1078,NCT04341506,0,Non-contact ECG,Comparator,intervention_1079,standard_inter_365
453,1079,NCT04341519,0,PTSD,Comparator,intervention_1080,standard_inter_366
454,1080,NCT04341519,0,PTSD,Comparator,intervention_1081,standard_inter_366
455,1081,NCT04341519,0,Burnout,Comparator,intervention_1082,standard_inter_367
456,1084,NCT04341610,C1706452,Stem Cell Product,Comparator,intervention_1085,standard_inter_368
457,1085,NCT04341610,C1706452,Stem Cell Product,Comparator,intervention_1086,standard_inter_368
458,1086,NCT04341675,C0072980,Sirolimus,Comparator,intervention_1087,standard_inter_369
459,1087,NCT04341675,C0032042,Placebo,Comparator,intervention_1088,standard_inter_4
460,1090,NCT04341688,0,Gargle/Mouthwash,Comparator,intervention_1091,standard_inter_370
461,1091,NCT04341688,0,Gargle/Mouthwash,Comparator,intervention_1092,standard_inter_370
462,1092,NCT04341688,0,Gargle/Mouthwash,Comparator,intervention_1093,standard_inter_370
463,1093,NCT04341714,0,Satisfaction evaluation,Comparator,intervention_1094,standard_inter_371
464,1094,NCT04341727,C0596007,Hydroxychloroquine Sulfate,Comparator,intervention_1095,standard_inter_164
465,1095,NCT04341727,C0596007,Hydroxychloroquine Sulfate,Comparator,intervention_1096,standard_inter_164
466,1096,NCT04341727,0,Azithromycin,Comparator,intervention_1097,standard_inter_51
467,1097,NCT04341727,C0700447,Chloroquine Sulfate,Comparator,intervention_1098,standard_inter_372
468,1098,NCT04341727,0,Azithromycin,Comparator,intervention_1099,standard_inter_51
469,1099,NCT04341727,C0700447,Chloroquine Sulfate,Comparator,intervention_1100,standard_inter_372
470,1100,NCT04341766,0,No special intervention,Comparator,intervention_1101,standard_inter_373
471,1104,NCT04341870,C3885145,Sarilumab,Comparator,intervention_1105,standard_inter_20
472,1108,NCT04341935,C0021641,Insulin,Comparator,intervention_1109,standard_inter_376
473,1109,NCT04342104,0,Monitoring for aggravation,Comparator,intervention_1110,standard_inter_377
474,1110,NCT04342104,0,Evaluate HACOR score effectivity in this patients,Comparator,intervention_1111,standard_inter_378
475,1111,NCT04342104,0,Monitoring for aggravation,Comparator,intervention_1112,standard_inter_377
476,1112,NCT04342104,0,Evaluate HACOR score effectivity in this patients,Comparator,intervention_1113,standard_inter_378
477,1114,NCT04342156,C0020336,hydroxychloroquine,Comparator,intervention_1115,standard_inter_16
478,1116,NCT04342169,C0032042,Placebo,Comparator,intervention_1117,standard_inter_4
479,1120,NCT04342221,C0032042,Placebo,Comparator,intervention_1121,standard_inter_4
480,1121,NCT04342637,0,Practice details,Comparator,intervention_1122,standard_inter_379
481,1122,NCT04342650,0,Chloroquine Diphosphate,Comparator,intervention_1123,standard_inter_198
482,1123,NCT04342650,C0032042,Placebo,Comparator,intervention_1124,standard_inter_4
483,1125,NCT04342663,C0032042,Placebo,Comparator,intervention_1126,standard_inter_4
484,1127,NCT04342689,C0032042,Placebo,Comparator,intervention_1128,standard_inter_4
485,1128,NCT04342728,0,Ascorbic Acid,Comparator,intervention_1129,standard_inter_247
486,1129,NCT04342728,0,Zinc Gluconate,Comparator,intervention_1130,standard_inter_382
